imdbID,long imdb title,cast,genres,runtimes,country codes,language codes,year,director,rating,votes,companies,full-size cover url,plot
2070649,Silenced (2011),1508003 1869756 4694226 1048199 4694692 2894697 5899942 5357038 3867207 1926499,drama,125,kr,ko kvk,2011,1375363,8.0,19183,0376740 0376746 0043365,https://m.media-amazon.com/images/M/MV5BMTUyNTc3NTg3M15BMl5BanBnXkFtZTgwMzc1MTAzMjE@.jpg,real events film story school hearing-impaired young deaf students faculty members long period time
0953318,Ben X (2007),0684515 2538498 2081325 2141341 3165712 1699526 2054039 0165639 0222892 0329661,drama thriller,93,be nl,qbn nl,2007,0051206,7.3,19183,0108427,https://m.media-amazon.com/images/M/MV5BMTkxMDMyOTgxNF5BMl5BanBnXkFtZTcwMzUzMDEwMg@@.jpg,alternative school autistic teenager retreats world online role-playing games
0067549,The Panic in Needle Park (1971),0000199 0935345 0899106 0109175 0552633 0565634 0278258 0476040 0000471 0650832,drama,110,us,en,1971,0770234,7.1,19163,0051912 0075781,https://m.media-amazon.com/images/M/MV5BNmQ0YTg2ZGQtMmQ1My00ZThjLWEyM2UtNjlhNDE3MDdhNjhlXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,lives heroin addicts Needle Park New York City
0086873,All of Me (1984),0000188 0005499 0005481 0001750 0508844 0253020 0076251 0224723 0160452 0765605,comedy fantasy romance,93,us,en he,1984,0005348,6.6,19161,0072649 0190431,https://m.media-amazon.com/images/M/MV5BZDgyZWQ1ZWUtMjQxZS00MzlkLWEzYWEtZjllZTI1OTk0Mjg5XkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg,millionaire soul younger willing woman something wrong lawyer body lawyer
9820556,Breach (2020),4181215 0000246 0629697 3879121 0582257 1143429 0612534 1182011 1053380 0005241,action horror sci-fi,92,us ca de,en,2020,2986811,2.9,19156,0554413 0629377 0261920 0869094,https://m.media-amazon.com/images/M/MV5BOTk1Y2IyYzAtZGVkNC00Y2U3LWE0MWQtN2E3MTE1OTBjN2QyXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,cusp fatherhood junior mechanic interstellar ark New Earth malevolent cosmic terror intent spaceship weapon
2965412,Comet (2014),0519043 5236664 0935721 0002536 6954206 0064187 1383359 5879604 1635034 4005205,comedy drama romance sci-fi,91,us,en,2014,1322753,6.7,19154,0017525 0490344 0003289 0295349,https://m.media-amazon.com/images/M/MV5BMTgwMTE4NzAwOF5BMl5BanBnXkFtZTgwNzE0MjkxMzE@.jpg,Set parallel universe Comet forth course unlikely couple six-year relationship
8816194,Come to Daddy (2019),0000704 0565569 0933435 0759819 0233027 0806968 1777809 0336125 2010209 2286983,comedy horror mystery thriller,96,ie ca nz us,en,2019,0863807,6.0,19152,0588543 0201161 0692955 0293963,https://m.media-amazon.com/images/M/MV5BMmMxNGVjZWQtNzc4NC00MzBkLTgzODItNWQzN2UzNWY0Zjc4XkEyXkFqcGdeQXVyNjU1NzU3MzE@.jpg,man thirties travels remote cabin estranged father
1053859,The Grudge 3 (2009),1342743 0809938 2467178 2998248 3214562 3025251 1429134 1715189 2155525 2118636,horror mystery thriller,90,us jp,en ja,2009,0929317,4.6,19150,0222021 0116611 0386431 0131306 0026545 0057336 0084207,https://m.media-amazon.com/images/M/MV5BNGU4MThiYjItMDliMC00YWM4LTljZTEtNTg0YzdiMmE2MjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,young Japanese woman key evil spirit Kayako Chicago apartment sequel curse Kayako all.—Anonymous
0034167,Sergeant York (1941),0000011 0000974 0504125 0864869 0725897 0943618 0000955 0000890 0001478 0601129,biography drama history romance war,134,us,en fr de,1941,0001328,7.7,19148,0002663,https://m.media-amazon.com/images/M/MV5BYmEzN2M4YjgtZmQ2MC00ZGI3LWEwNWEtNDRjNGE0N2FiMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,Tennessee farmer marksman World War pacifist inclinations celebrated war heroes
0054407,Le Trou (1960),0176039 0449191 0006573 0582854 0584879 0178962 0078514 0711192 0041828 0065449,crime drama thriller,131,fr it,fr,1960,0065442,8.5,19134,0010228 0005573 0032224,https://m.media-amazon.com/images/M/MV5BYzg1ZWQxZDMtYjBhMC00OTNhLWJiNGYtMGFiNDQ4NzQ4NjVlXkEyXkFqcGdeQXVyNTA1NjYyMDk@.jpg,Distrust uncertainty arise long-term inmates new prisoner elaborate prison-break scheme
10314450,Becky (2020),5157662 0416673 0570364 0537631 0115760 8426212 1222820 5008316 9551344 11646152,action crime drama horror thriller,93,us,en,2020,5732579 5722382,5.9,19141,0303286 0474730 0378412 0341688 0746498 0801612 0274103 0735561 0033208,https://m.media-amazon.com/images/M/MV5BYTlhYThkYjItZDdmYi00ZGRhLTg1OTAtMDRhZTM5ZWI5NGZiXkEyXkFqcGdeQXVyMjA0MDk5Mzg@.jpg,teenager weekend lake house father turn worse group convicts lives
7134096,The Rhythm Section (2020),0515116 0104114 11042323 10410322 0956126 3712892 1203005 11413421 1128568 3392227,action drama mystery thriller,109,gb es ie us,en fr ar es,2020,1543747,5.4,19130,0023400 0680234 0400169 0209925 0054040 0690042 0454147 0670857 0782675,https://m.media-amazon.com/images/M/MV5BZDMyZjQwY2QtYzRhMS00NDBkLWIzZjAtY2I1Nzg3OTEzMDBlXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,woman revenge plane crash family
1649443,[REC] 4: Apocalypse (2014),0892299 1024814 0173105 1644151 0127604 1107138 0743133 0951345 5904689 0117763,horror thriller,95,es,es,2014,0049371,5.3,19129,0027719 0071642 0000424 0071049 0071913 0058512 0391622 0514912 0470991,https://m.media-amazon.com/images/M/MV5BOTU3OTU2ODc5MF5BMl5BanBnXkFtZTgwNjY3MDY2MzE@.jpg,ill-fated television reporter voyage ocean deadly virus numerous others
11773378,Akhanda (2021),0049395 6123029 0045075 9013042 0043199 8389780 5263646 13327666 4486082 5701208,action drama,167,in,te,2021,2264823,6.9,19127,0618506,https://m.media-amazon.com/images/M/MV5BY2Y0YTlkZmMtZDMwZi00MDQwLThmYmUtZjQzMjRlMmQzMTNiXkEyXkFqcGdeQXVyNTgxODY5ODI@.jpg,Balakrishna fierce devotee Lord Shiva tall evildoers
2980472,Just Before I Go (2014),0005405 1880888 0226813 0005532 0973177 3603663 1963091 1443527 0828328 0000274,comedy drama,95,us,en,2014,0001073,6.4,19126,0237280 0142408,https://m.media-amazon.com/images/M/MV5BNTE5MDA0NTk4MV5BMl5BanBnXkFtZTgwNTY1MDUyNTE@.jpg,verge life guy hometown amends
1027862,Swing Vote (2008),0000126 1630992 1745736 0001288 0000454 0001447 0001804 0520064 0001662 0261595,comedy drama,120,us,en,2008,0827750,6.1,19124,0049348 0023815 0237137 0077634 0012524 0214547,https://m.media-amazon.com/images/M/MV5BMjAwMTQyNzkwNV5BMl5BanBnXkFtZTcwNTgyMzE3MQ@@.jpg,remarkable turn-of-events result presidential election man vote
7616798,A Dog's Way Home (2019),0000171 5999355 0001579 3381295 0061777 0005538 5055799 0836071 0397171 0144307,adventure drama family,96,cn us,en,2019,0001747,6.7,19123,0452101 0050868 0142539,https://m.media-amazon.com/images/M/MV5BMTg5MjcwMzY5OV5BMl5BanBnXkFtZTgwMDM0OTI1NjM@.jpg,female dog travels miles search owner Colorado wilderness
2172071,Student of the Year (2012),1017633 3289096 3315894 0438501 0755705 5208689 4765939 5023746 3190972 0747172,comedy drama music romance sport,146,in,hi,2012,0424103 2831530,5.2,19123,0078768 0125539,https://m.media-amazon.com/images/M/MV5BZWY2Y2I2YTUtYWE1Yi00OGE5LTgyOTEtNDIyYzUyZjM5Yzk0XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,Several alumni final year St. Theresa College events lives
0456396,The Child (2005),0753737 1918862 1924710 0740090 0332709 1303593 0544982 2526664 0091081 0738062,crime drama romance,95,be fr,fr,2005,0201094 0201095,7.4,19122,0075922 0016569 0011677 0127575 0063732 0009031 0056024 0004166 0154404 0028557,https://m.media-amazon.com/images/M/MV5BMTk5NjI0NDExNl5BMl5BanBnXkFtZTcwOTQwNzIzMQ@@.jpg,Bruno Sonia young couple benefit thefts gang new source money newborn son
3726704,Experimenter (2015),3746649 0000381 0300712 0765597 5377355 0000213 7967479 6656262 1595523 0000491,biography drama history,98,us,en,2015,0021899,6.6,19116,0308292 0182563 0072994 0224649,https://m.media-amazon.com/images/M/MV5BOTA4NzYwMDI0NF5BMl5BanBnXkFtZTgwNTgzNDczNjE@.jpg,social psychologist Stanley Milgram series radical behavior experiments ordinary humans willingness authority
0246989,Tomcats (2001),0005278 0002436 0000998 0764445 0005326 0143378 0001773 0003910 0005463 0776277,comedy,95,us,en,2001,0201304,5.3,19111,0003580 0004619 0176392,https://m.media-amazon.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2.jpg,wedding friend bachelors single years loses Vegas guy cash debt die cute woman
9173418,Brahms: The Boy II (2020),0005017 7486593 1466859 0408591 9777171 9574799 0172398 2823076 1420538 3080885,drama horror mystery thriller,86,us cn ca au,en,2020,0068587,4.7,19111,0699213 0005323 0099734 0000037 0026937 0036887 0084207,https://m.media-amazon.com/images/M/MV5BZjFmY2IwZmEtNTE4Mi00YzNmLTgzZTgtZjg1NzBhMGZjNGYzXkEyXkFqcGdeQXVyNzI1NzMxNzM@.jpg,family Heelshire Mansion young son friends life-like doll Brahms
1901024,Dark Crimes (2016),0000120 0190744 0001250 0653669 0412096 0927240 0474492 1644158 7872111 0952498,crime drama mystery thriller,92,us pl gb,en,2016,3189793,4.6,19105,0481625 0553533 0430860 0697766 0553533 0385213 0054609 0512292,https://m.media-amazon.com/images/M/MV5BMTgyODU5NTYzMF5BMl5BanBnXkFtZTgwMjA2OTcyNTM@.jpg,murder investigation slain businessman author book similar crime article True Crimes Postmodern Murder Mystery David Grann
0102175,Jungle Fever (1991),0000648 0001711 0000490 0001115 0002039 0000168 0571188 0001806 0898634 0000063,drama romance,132,us,en,1991,0000490,6.6,19100,0005073 0029134,https://m.media-amazon.com/images/M/MV5BMjM5MTQxMDk2Ml5BMl5BanBnXkFtZTgwODQ2MDc3NjE@.jpg,Friends family married black architect react different ways affair Italian secretary
1798243,Rudderless (2014),1851028 5719446 0001082 3722800 3527856 1387487 5652167 6842475 6842476 5995429,comedy drama music,105,us,en,2014,0000513,7.4,19100,0136920 0290582 0425435 0309252 0148005 0363205 0268346,https://m.media-amazon.com/images/M/MV5BMjQwNTI2MTA0NV5BMl5BanBnXkFtZTgwODc1NzkzMjE@.jpg,father downward spiral stumbles box son demo tapes lyrics discovery unknown talent band hope catharsis
0065832,Hercules in New York (1970),0822205 0000216 0519678 0439170 0336278 0568025 0123373 0326108 0058496 0253359,adventure comedy fantasy,92,us,en,1970,0782381,3.3,19083,0000705,https://m.media-amazon.com/images/M/MV5BMDE2MDRmMjQtNGM0NC00N2U4LWI2ZGYtM2I2MzIyNzY5NjlmXkEyXkFqcGdeQXVyNDIwODAwNzg@.jpg,Hercules true love promising career bodybuilder business
0060474,La Grande Vadrouille (1966),0100186 0000086 0111610 0661759 0112534 0551062 0549806 0078108 0828044 0239447,adventure comedy war,132,fr gb,fr en de,1966,0653620,7.9,19083,0042129 0021421,https://m.media-amazon.com/images/M/MV5BM2M5YTZkNzYtYzM3ZS00YmQzLTg3NWEtOGZhYzFhNjA2NWEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Several ordinary Frenchmen epic voyage occupied country free zone British pilots Nazi captivity
5960374,Vox Lux (2018),0000204 0000179 5237479 0000383 3864163 3571592 1674900 1978694 0317096 0518687,drama music,114,us,en hr zh,2018,1227232,5.9,19078,0135575 0030755 0032488 0466282,https://m.media-amazon.com/images/M/MV5BOTU2YjVhNjMtMGQ4ZC00ZmUyLWJlZjAtNTgyZjhjZmQwNWUwXkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg,unusual set circumstances brings unexpected success pop star
0113114,Free Willy 2: The Adventure Home (1995),0725284 0135584 0770788 0770763 0000514 0040739 0932112 0001615 0855103 0876166,adventure drama family,95,fr us,en da ms nl id fi lb fsl,1995,0514546,5.1,19071,0064773 0028557 0007127 0021159 0116435,https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg,Teenager Jesse Willy years whale jump freedom teenager killer whale orcas oil spill
5912454,Blue Jay (2016),0243233 0005299 0347656 8504492 8504493 8504494 8504495 8504496 4922166 8504497,drama romance,80,us,en,2016,1411972,7.3,19057,0152336 0144901 0468371,https://m.media-amazon.com/images/M/MV5BMjM2Nzk4ODA2M15BMl5BanBnXkFtZTgwODA5MDExMDI@.jpg,Meeting chance tiny California hometown former high-school sweethearts past
1152850,Wendy and Lucy (2008),0931329 3086405 2993565 2993136 2993748 2993298 3101254 0646165 0198369 0265556,drama,80,us,en,2008,0716980,7.1,19054,0226593 0160719 0100448 0092503,https://m.media-amazon.com/images/M/MV5BMTI3MTE1NjAwNV5BMl5BanBnXkFtZTcwMDM3MzMwMg@@.jpg,summer series unfortunate triggers financial crisis young woman life
1499666,Castaway on the Moon (2009),1045684 1585573 2433514 1219237 3641778 3640854 0590854 3745755 6592857 1864713,comedy drama romance,116,kr,ko en,2009,1409622,8.0,19052,0043365 0282418,https://m.media-amazon.com/images/M/MV5BMTk3MTQ3NzU0MF5BMl5BanBnXkFtZTgwNTM0MTE0MjE@.jpg,failed suicide attempt heartbroken man life wilderness
1247692,Shrink (2009),0000228 1099085 0916406 1551130 2057826 1137706 0004787 1658935 1169819 1024868,comedy drama,104,us,en,2009,0665321,6.6,19048,0017716 0037383 0115508 0148949,https://m.media-amazon.com/images/M/MV5BMTk1OTU1OTM3NF5BMl5BanBnXkFtZTcwNDMwMjU2Mg@@.jpg,Unable recent personal tragedy LA top celebrity shrink pothead concern appearance sense inability patients
0082288,Dragonslayer (1981),0001493 0164680 0724732 0356268 0264235 0758692 0111356 0757474 0416476 0447358,action adventure fantasy,108,us,en la,1981,0730422,6.6,19044,0023400 0098836,https://m.media-amazon.com/images/M/MV5BZmNhNjUxN2EtMTRkNi00YzAzLTg5ODgtZjc2ZTUyNDBjODljXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,young wizarding apprentice dragon girls nearby kingdom
1883180,A Pigeon Sat on a Branch Reflecting on Existence (2014),4844938 3300074 9494034 0489161 0027823 6918863 0648142 2620303 6918864 9494035,comedy drama fantasy,101,se de no fr dk,sv en,2014,0027815,6.9,19039,0001114 0270142 0063732 0031991 0004535 0021735 0056024 0159054 0113606 0088432,https://m.media-amazon.com/images/M/MV5BODU3MTgxOTItMjRkYS00NDcwLTkyMDMtZGE4NTQwZWIzMzYwXkEyXkFqcGdeQXVyNzQxNDExNTU@.jpg,Sam Jonathan pair hapless novelty salesmen embark tour human condition reality fantasy unfold series absurdist episodes
0808276,Cold Prey (2006),2070336 2273775 2274210 2275639 2275824 2546053 2551189 2553750 0391721 12428142,horror thriller,97,no,no,2006,1012385,6.2,19030,0086720,https://m.media-amazon.com/images/M/MV5BMjA1NDcwOTA1MV5BMl5BanBnXkFtZTcwMzE4NjkzMQ@@.jpg,young Norwegians mountains leg dark night big abandoned hotel years
0097965,New York Stories (1989),0000095 0154059 0703362 0001201 0716452 0923840 0118847 0449086 0729908 0771838,comedy drama romance,124,us,en,1989,0000095 0000338 0000217,6.4,19030,0049348 0008432,https://m.media-amazon.com/images/M/MV5BMDk1Mzk0YTctZWU5OS00ODNiLTkwNWQtZjUzZmZmY2VhZmViXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,middle-aged artist pretty young assistant precocious 12-year-old living hotel neurotic lawyer possessive mother Gotham tales
1981107,The Young and Prodigious T.S. Spivet (2013),0000307 0001114 0719678 3714535 1509081 3240434 0580300 0684500 0724995 0433268,adventure comedy drama family,105,fr ca,en,2013,0000466,7.0,19021,0033266 0047606 0316131 0172053 0056755 0257823 0125554 0285648,https://m.media-amazon.com/images/M/MV5BMTk3MDU1MTc5Ml5BMl5BanBnXkFtZTgwNzk2NDY2NjE@.jpg,ten-year-old scientist family ranch Montana cowboy father scientist mother home travels country freight train award Smithsonian Institute
0081114,Maniac (1980),0818874 0613098 0492765 0684908 0600147 0767741 0550276 0108281 0910075 0263278,crime drama horror thriller,87,us,en,1980,0527350,6.4,19004,0069605,https://m.media-amazon.com/images/M/MV5BNzliZTJmOWYtNWIyYi00ZTY4LThjNDMtZGQyMTNlZDRhMjFhXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,psychopathic man killing mutilation spree New York City
0032145,Wuthering Heights (1939),0643353 0000059 0000057 0733460 0187981 0280242 0930776 0001991 0541766 0445523,drama romance,104,us,en,1939,0943758,7.5,19002,0016710,https://m.media-amazon.com/images/M/MV5BMDAxZDkzNTktYzQyMi00YmRlLWFmYWQtY2Q4ZTQyMGFlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,servant house Heights traveler unfortunate tale lovers Cathy Heathcliff
0369060,Infernal Affairs II (2003),0938893 0874676 0490500 0628757 0155211 1284845 0432425 0156432 0284566 0628956,action crime drama thriller,119,hk sg cn,yue en cmn th,2003,0490487 0538320,7.3,18997,0015592 0093755 0029982 0129824 0093889,https://m.media-amazon.com/images/M/MV5BMWZjMjgxYTctNjRhMi00NDFkLWI1MDctMmM5MWQyZmRkOWE4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,prequel Mou gaan dou Chan Wing Yan undercover cop triads Lau Kin Ming police force triads police enemy rival crime boss
1705786,Chinese Take-Out (2011),0201857 1438884 7249080 1900110 3184778 4794876 0694930 4942898 3648278 0239721,comedy drama,93,ar es,es cmn,2011,0096375,7.3,18992,0305962 0231411 0335325 0064529 0157183 0071642 0236540 0281462 0071049 0037736,https://m.media-amazon.com/images/M/MV5BYmFkZjFmYzgtY2U0ZS00ZjU2LTk4ZjQtOTJhYjdiYjFhM2JiXkEyXkFqcGdeQXVyNTc5NDE0MDA@.jpg,well-ordered hardware store owner Buenos Aires life turn stranded Chinese man word Spanish uncle bustling city coexistence bear fruit
0227005,Made (2001),0269463 0000681 0990494 0000463 0891863 0421792 0603780 0001738 0203808 0522324,comedy crime drama,95,us,en fr,2001,0269463,6.3,18987,0014903 0079748 0236840,https://m.media-amazon.com/images/M/MV5BODU1ZTFjN2EtZmZkYS00MWIzLThlZjEtMzExMGY1ZjIxMGY3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,boxers life-long friends money-laundering scheme low-level organized crime group
0047522,A Star Is Born (1954),0000023 0000051 0007217 0001948 0634749 0549237 0086469 0045784 0792619 0113769,drama musical romance,154,us,en,1954,0002030,7.5,18986,0280451,https://m.media-amazon.com/images/M/MV5BNTg2MzMwYzUtZjk0Yy00MGM2LTk1NmUtMmVhYjRhNzNmZmIwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,film star young singer actress fame age alcoholism career downward spiral
10192406,Causeway (2022),2225369 1689159 1159251 0400223 2404349 14185604 0256599 0919867 3109964 4578059,drama,94,us,en ase,2022,10244091,6.6,18984,0390816 0719924 0093463 0575010,https://m.media-amazon.com/images/M/MV5BYmQ2MWRkOGYtMjA4ZC00YmNlLTk1ZTItZTA3ODJjMDlmMDdkXkEyXkFqcGdeQXVyMTAxNzQ1NzI@.jpg,US soldier traumatic brain injury Afghanistan struggles life home
0040369,Fort Apache (1948),0000078 0000020 0000073 0000784 0000955 0639563 0572142 0496819 0723658 0285264,drama western,128,us,en es,1948,0000406,7.4,18983,0147189,https://m.media-amazon.com/images/M/MV5BOWNlYTRmNjAtMDMwNC00ZDM4LWJmMDktMTMzZmYzMjQ4ZGFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,Fort Apache honorable veteran war captain finds conflict regime command young glory hungry lieutenant colonel respect local Indian tribe
10333426,Bliss (2021),0005562 0000161 5050435 7449863 5307044 1587813 0502671 0956526 0638557 1670978,drama romance sci-fi,103,us,en,2021,2648685,5.4,18982,0319272 0112971 0203259 0365961 0764197,https://m.media-amazon.com/images/M/MV5BYmFjNWY5NjQtMTJiNC00NjFlLWIxMGQtNzhmMmQ0MjhiZjQyXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,mind-bending love story Greg mysterious Isabel woman streets polluted broken world computer simulation
1440732,Bel Ami (2012),1500155 0000235 0000218 0000207 0000538 0322562 0334441 1164730 0484202 0001891,crime drama history romance,102,gb it fr,en,2012,3077950 3078168,5.4,18981,0065001 0085773 0228888 0066197,https://m.media-amazon.com/images/M/MV5BMTY4NzI0MDgxOF5BMl5BanBnXkFtZTcwODU4MDE2Nw@@.jpg,chronicle young man rise power Paris manipulation city wealthiest influential women
1708532,Ready (2011),0006795 1821791 0712546 0542498 0665351 0656644 1259084 0411539 0768296 0592782,action comedy romance,145,in,hi en,2011,0063357,4.8,18980,0142553 0095683,https://m.media-amazon.com/images/M/MV5BZDEzMDhlYTAtY2I1Yy00ZDgyLTg4YWQtNjAzYmNmMjgwMGU0XkEyXkFqcGdeQXVyMTYyNjAzOTUx.jpg,Set Thailand India case mistaken identity man family grand scheme hearts woman greedy uncles
2980706,Planes: Fire & Rescue (2014),0176981 0000438 0100866 0035664 0383422 0001358 0836071 0004951 0000159 0005078,animation adventure comedy family sport,83,us in,en,2014,0304432,5.9,18968,0092035 0008970 0206196,https://m.media-amazon.com/images/M/MV5BMTcwMjY4NDM4OF5BMl5BanBnXkFtZTgwMDIxNDU2MTE@.jpg,Dusty engine race forest fire rescue unit firefighter air strip
0089153,Flesh+Blood (1985),0000442 0000492 0001979 0860233 0383779 0879073 0479951 0001397 0426665 0028487,adventure drama,126,nl es us,en la,1985,0000682,6.7,18958,0156650 0006567,https://m.media-amazon.com/images/M/MV5BMTU3NTQ1OTA4NF5BMl5BanBnXkFtZTcwNTM4NjczNA@@.jpg,medieval Europe young girl noble family captors commoners
10230426,Mrs. Serial Killer (2020),2596365 0048075 3741768 11545272 1189762 11563433 11557144 12165868 8149849 11563434,crime drama thriller,106,in,hi en,2020,1145655,4.1,18953,0293608 0144901,https://m.media-amazon.com/images/M/MV5BYzJkMjhkZDgtMjM4Yy00OWJiLWFlZmMtMjk5YTVlNDg5NDJhXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,doctor string murders loyal wife copycat crime innocence
0050539,The Incredible Shrinking Man (1957),0930695 0835836 0448655 0486742 0047450 0769974 0768996 0550909 0201244 0193260,horror sci-fi,81,us,en,1957,0000791,7.6,18950,0021358,https://m.media-amazon.com/images/M/MV5BOTYxNTI0MjA5OV5BMl5BanBnXkFtZTgwMDA1OTc5MTE@.jpg,Scott Carey exposure combination radiation insecticide medical science powerless
